code,name,市场类型
600547,山东黄金,上海
600548,深高速,上海
600549,厦门钨业,上海
600550,保变电气,上海
600551,时代出版,上海
600552,凯盛科技,上海
600556,天下秀,上海
600557,康缘药业,上海
600558,大西洋,上海
600559,老白干酒,上海
600560,金自天正,上海
600561,江西长运,上海
600562,国睿科技,上海
600563,法拉电子,上海
600566,济川药业,上海
600567,山鹰国际,上海
600568,ST中珠,上海
600569,安阳钢铁,上海
600570,恒生电子,上海
600571,信雅达,上海
600572,康恩贝,上海
600573,惠泉啤酒,上海
600575,淮河能源,上海
600576,祥源文旅,上海
600577,精达股份,上海
600578,京能电力,上海
600579,中化装备,上海
600580,卧龙电驱,上海
600581,八一钢铁,上海
600582,天地科技,上海
600583,海油工程,上海
600584,长电科技,上海
600585,海螺水泥,上海
600586,金晶科技,上海
600587,新华医疗,上海
600588,用友网络,上海
600589,大位科技,上海
600590,泰豪科技,上海
600592,龙溪股份,上海
600593,大连圣亚,上海
600594,益佰制药,上海
600595,中孚实业,上海
600596,新安股份,上海
600597,光明乳业,上海
600598,北大荒,上海
600599,*ST熊猫,上海
600600,青岛啤酒,上海
600601,方正科技,上海
600602,云赛智联,上海
600603,ST广物,上海
600604,市北高新,上海
600605,汇通能源,上海
600606,绿地控股,上海
600608,*ST沪科,上海
600609,金杯汽车,上海
600610,中毅达,上海
600611,大众交通,上海
600612,老凤祥,上海
600613,神奇制药,上海
600615,鑫源智造,上海
600616,金枫酒业,上海
600617,国新能源,上海
600618,氯碱化工,上海
600619,海立股份,上海
600620,天宸股份,上海
600621,华鑫股份,上海
600622,光大嘉宝,上海
600623,华谊集团,上海
600624,复旦复华,上海
600626,申达股份,上海
600628,新世界,上海
600629,华建集团,上海
600630,龙头股份,上海
600633,浙数文化,上海
600635,大众公用,上海
600636,*ST国化,上海
600637,东方明珠,上海
600638,新黄浦,上海
600639,浦东金桥,上海
600640,国脉文化,上海
600641,万业企业,上海
600642,申能股份,上海
600643,爱建集团,上海
600644,乐山电力,上海
600645,中源协和,上海
600648,外高桥,上海
600649,城投控股,上海
600650,锦江在线,上海
600651,飞乐音响,上海
600653,申华控股,上海
600654,中安科,上海
600655,豫园股份,上海
600657,信达地产,上海
600658,电子城,上海
600660,福耀玻璃,上海
600661,昂立教育,上海
600662,外服控股,上海
600663,陆家嘴,上海
600664,哈药股份,上海
600665,天地源,上海
600666,奥瑞德,上海
600667,太极实业,上海
600668,尖峰集团,上海
600671,天目药业,上海
600673,东阳光,上海
600674,川投能源,上海
600675,中华企业,上海
600676,交运股份,上海
600678,四川金顶,上海
600679,上海凤凰,上海
600681,百川能源,上海
600682,南京新百,上海
600683,京投发展,上海
600684,珠江股份,上海
600685,中船防务,上海
600686,金龙汽车,上海
600688,上海石化,上海
600689,上海三毛,上海
600690,海尔智家,上海
600691,阳煤化工,上海
600692,亚通股份,上海
600693,东百集团,上海
600694,大商股份,上海
600696,*ST岩石,上海
600697,欧亚集团,上海
600698,湖南天雁,上海
600699,均胜电子,上海
600702,舍得酒业,上海
600703,三安光电,上海
600704,物产中大,上海
600706,曲江文旅,上海
600707,彩虹股份,上海
600708,光明地产,上海
600710,苏美达,上海
600711,盛屯矿业,上海
600712,南宁百货,上海
600713,南京医药,上海
600714,金瑞矿业,上海
600715,文投控股,上海
600716,凤凰股份,上海
600717,天津港,上海
600718,东软集团,上海
600719,大连热电,上海
600720,中交设计,上海
600721,百花医药,上海
600722,金牛化工,上海
600724,宁波富达,上海
600725,云维股份,上海
600726,华电能源,上海
600727,鲁北化工,上海
600728,佳都科技,上海
600729,重庆百货,上海
600730,中国高科,上海
600731,湖南海利,上海
600732,爱旭股份,上海
600733,北汽蓝谷,上海
600734,实达集团,上海
600735,新华锦,上海
600736,苏州高新,上海
600737,中粮糖业,上海
600738,丽尚国潮,上海
600739,辽宁成大,上海
600740,山西焦化,上海
600741,华域汽车,上海
600742,富维股份,上海
600743,华远控股,上海
600744,华银电力,上海
600745,闻泰科技,上海
600746,江苏索普,上海
600748,上实发展,上海
600749,西藏旅游,上海
600750,江中药业,上海
600751,海航科技,上海
600753,*ST海钦,上海
600754,锦江酒店,上海
600755,厦门国贸,上海
600756,浪潮软件,上海
600757,长江传媒,上海
600758,辽宁能源,上海
600759,洲际油气,上海
600760,中航沈飞,上海
600761,安徽合力,上海
600763,通策医疗,上海
600764,中国海防,上海
600765,中航重机,上海
600768,宁波富邦,上海
600769,祥龙电业,上海
600770,综艺股份,上海
600771,广誉远,上海
600773,西藏城投,上海
600774,汉商集团,上海
600775,南京熊猫,上海
600776,东方通信,上海
600777,*ST新潮,上海
600778,友好集团,上海
600779,水井坊,上海
600780,通宝能源,上海
600782,新钢股份,上海
600783,鲁信创投,上海
600784,鲁银投资,上海
600785,新华百货,上海
600787,中储股份,上海
600789,鲁抗医药,上海
600790,轻纺城,上海
600791,京能置业,上海
600792,云煤能源,上海
600793,宜宾纸业,上海
600794,保税科技,上海
600795,国电电力,上海
600796,钱江生化,上海
600797,浙大网新,上海
600798,宁波海运,上海
600800,渤海化学,上海
600801,华新水泥,上海
600802,福建水泥,上海
600803,新奥股份,上海
600805,悦达投资,上海
600807,济高发展,上海
600808,马钢股份,上海
600809,山西汾酒,上海
600810,神马股份,上海
600812,华北制药,上海
600814,杭州解百,上海
600815,厦工股份,上海
600816,建元信托,上海
600817,宇通重工,上海
600818,中路股份,上海
600819,耀皮玻璃,上海
600820,隧道股份,上海
600821,金开新能,上海
600822,上海物贸,上海
600824,益民集团,上海
600825,新华传媒,上海
600826,兰生股份,上海
600827,百联股份,上海
600828,茂业商业,上海
600829,人民同泰,上海
600830,香溢融通,上海
600831,ST广网,上海
600833,第一医药,上海
600834,申通地铁,上海
600835,上海机电,上海
600838,上海九百,上海
600839,四川长虹,上海
600841,动力新科,上海
600843,上工申贝,上海
600844,金煤科技,上海
600845,宝信软件,上海
600846,同济科技,上海
600847,万里股份,上海
600848,上海临港,上海
600850,电科数字,上海
600851,海欣股份,上海
600853,龙建股份,上海
600854,春兰股份,上海
600855,航天长峰,上海
600857,宁波中百,上海
600858,银座股份,上海
600859,王府井,上海
600860,京城股份,上海
600861,北京人力,上海
600862,中航高科,上海
600863,内蒙华电,上海
600864,哈投股份,上海
600865,百大集团,上海
600866,星湖科技,上海
600867,通化东宝,上海
600868,梅雁吉祥,上海
600869,远东股份,上海
600871,石化油服,上海
600872,中炬高新,上海
600873,梅花生物,上海
600874,创业环保,上海
600875,东方电气,上海
600876,凯盛新能,上海
600877,电科芯片,上海
600879,航天电子,上海
600880,博瑞传播,上海
600881,亚泰集团,上海
600882,妙可蓝多,上海
600883,博闻科技,上海
600884,杉杉股份,上海
600885,宏发股份,上海
600886,国投电力,上海
600887,伊利股份,上海
600888,新疆众和,上海
600889,南京化纤,上海
600892,*ST大晟,上海
600893,航发动力,上海
600894,广日股份,上海
600895,张江高科,上海
600897,厦门空港,上海
600900,长江电力,上海
600901,江苏金租,上海
600903,贵州燃气,上海
600905,三峡能源,上海
600906,财达证券,上海
600908,无锡银行,上海
600909,华安证券,上海
600916,中国黄金,上海
600917,重庆燃气,上海
600918,中泰证券,上海
600919,江苏银行,上海
600925,苏能股份,上海
600926,杭州银行,上海
600927,永安期货,上海
600928,西安银行,上海
600929,雪天盐业,上海
600930,华电新能,上海
600933,爱柯迪,上海
600935,华塑股份,上海
600936,广西广电,上海
600938,中国海油,上海
600939,重庆建工,上海
600941,中国移动,上海
600955,维远股份,上海
600956,新天绿能,上海
600958,东方证券,上海
600959,江苏有线,上海
600960,渤海汽车,上海
600961,株冶集团,上海
600962,国投中鲁,上海
600963,岳阳林纸,上海
600965,福成股份,上海
600966,博汇纸业,上海
600967,内蒙一机,上海
600968,海油发展,上海
600969,郴电国际,上海
600970,中材国际,上海
600971,恒源煤电,上海
600973,宝胜股份,上海
600975,新五丰,上海
600976,健民集团,上海
600977,中国电影,上海
600979,广安爱众,上海
600980,北矿科技,上海
600981,汇鸿集团,上海
600982,宁波能源,上海
600983,惠而浦,上海
600984,建设机械,上海
600985,淮北矿业,上海
600986,浙文互联,上海
600987,航民股份,上海
600988,赤峰黄金,上海
600989,宝丰能源,上海
600990,四创电子,上海
600992,贵绳股份,上海
600993,马应龙,上海
600995,南网储能,上海
600996,贵广网络,上海
600997,开滦股份,上海
600998,九州通,上海
600999,招商证券,上海
601000,唐山港,上海
601001,晋控煤业,上海
601002,晋亿实业,上海
601003,柳钢股份,上海
601005,重庆钢铁,上海
601006,大秦铁路,上海
601007,金陵饭店,上海
601008,连云港,上海
601009,南京银行,上海
601010,文峰股份,上海
601011,宝泰隆,上海
601012,隆基绿能,上海
601015,陕西黑猫,上海
601016,节能风电,上海
601018,宁波港,上海
601019,山东出版,上海
601020,华钰矿业,上海
601021,春秋航空,上海
601022,宁波远洋,上海
601033,永兴股份,上海
601038,一拖股份,上海
601058,赛轮轮胎,上海
601059,信达证券,上海
601061,中信金属,上海
601065,江盐集团,上海
601066,中信建投,上海
601068,中铝国际,上海
601069,西部黄金,上海
601077,渝农商行,上海
601083,锦江航运,上海
601086,国芳集团,上海
601088,中国神华,上海
601089,福元医药,上海
601096,宏盛华源,上海
601098,中南传媒,上海
601099,太平洋,上海
601100,恒立液压,上海
601101,昊华能源,上海
601106,中国一重,上海
601107,四川成渝,上海
601108,财通证券,上海
601111,中国国航,上海
601113,华鼎股份,上海
601116,三江购物,上海
601117,中国化学,上海
601118,海南橡胶,上海
601121,宝地矿业,上海
601126,四方股份,上海
601127,赛力斯,上海
601128,常熟银行,上海
601133,柏诚股份,上海
601136,首创证券,上海
601137,博威合金,上海
601138,工业富联,上海
601139,深圳燃气,上海
601155,新城控股,上海
601156,东航物流,上海
601158,重庆水务,上海
601162,天风证券,上海
601163,三角轮胎,上海
601166,兴业银行,上海
601168,西部矿业,上海
601169,北京银行,上海
601177,杭齿前进,上海
601179,中国西电,上海
601186,中国铁建,上海
601187,厦门银行,上海
601188,龙江交通,上海
601198,东兴证券,上海
601199,江南水务,上海
601200,上海环境,上海
601208,东材科技,上海
601211,国泰海通,上海
601212,白银有色,上海
601216,君正集团,上海
601218,吉鑫科技,上海
601222,林洋能源,上海
601225,陕西煤业,上海
601226,华电科工,上海
601228,广州港,上海
601229,上海银行,上海
601231,环旭电子,上海
601233,桐昆股份,上海
601236,红塔证券,上海
601238,广汽集团,上海
601279,英利汽车,上海
601288,农业银行,上海
601298,青岛港,上海
601311,骆驼股份,上海
601318,中国平安,上海
601319,中国人保,上海
601326,秦港股份,上海
601328,交通银行,上海
601330,绿色动力,上海
601333,广深铁路,上海
601336,新华保险,上海
601339,百隆东方,上海
601360,三六零,上海
601366,利群股份,上海
601368,绿城水务,上海
601369,陕鼓动力,上海
601375,中原证券,上海
601377,兴业证券,上海
601388,怡球资源,上海
601390,中国中铁,上海
601398,工商银行,上海
601399,国机重装,上海
601456,国联民生,上海
601500,通用股份,上海
601512,中新集团,上海
601515,东峰集团,上海
601518,吉林高速,上海
601519,大智慧,上海
601528,瑞丰银行,上海
601555,东吴证券,上海
601566,九牧王,上海
601567,三星医疗,上海
601568,北元集团,上海
601577,长沙银行,上海
601579,会稽山,上海
601588,北辰实业,上海
601595,上海电影,上海
601598,中国外运,上海
601599,浙文影业,上海
601600,中国铝业,上海
601601,中国太保,上海
601606,长城军工,上海
601607,上海医药,上海
601608,中信重工,上海
601609,金田股份,上海
601611,中国核建,上海
601615,明阳智能,上海
601616,广电电气,上海
601618,中国中冶,上海
601619,嘉泽新能,上海
601628,中国人寿,上海
601633,长城汽车,上海
601636,旗滨集团,上海
601658,邮储银行,上海
601665,齐鲁银行,上海
601666,平煤股份,上海
601668,中国建筑,上海
601669,中国电建,上海
601677,明泰铝业,上海
601678,滨化股份,上海
601686,友发集团,上海
601688,华泰证券,上海
601689,拓普集团,上海
601696,中银证券,上海
601698,中国卫通,上海
601699,潞安环能,上海
601700,风范股份,上海
601702,华峰铝业,上海
601717,中创智领,上海
601718,际华集团,上海
601727,上海电气,上海
601728,中国电信,上海
601766,中国中车,上海
601777,千里科技,上海
601778,晶科科技,上海
601788,光大证券,上海
601789,宁波建工,上海
601798,蓝科高新,上海
601799,星宇股份,上海
601800,中国交建,上海
601801,皖新传媒,上海
601808,中海油服,上海
601811,新华文轩,上海
601816,京沪高铁,上海
601818,光大银行,上海
601825,沪农商行,上海
601827,三峰环境,上海
601828,美凯龙,上海
601838,成都银行,上海
601857,中国石油,上海
601858,中国科传,上海
601860,紫金银行,上海
601865,福莱特,上海
601866,中远海发,上海
601868,中国能建,上海
601869,长飞光纤,上海
601872,招商轮船,上海
601877,正泰电器,上海
601878,浙商证券,上海
601880,辽港股份,上海
601881,中国银河,上海
601882,海天精工,上海
601886,江河集团,上海
601888,中国中免,上海
601890,亚星锚链,上海
601898,中煤能源,上海
601899,紫金矿业,上海
601900,南方传媒,上海
601901,方正证券,上海
601908,京运通,上海
601916,浙商银行,上海
601918,新集能源,上海
601919,中远海控,上海
601921,浙版传媒,上海
601928,凤凰传媒,上海
601929,吉视传媒,上海
601933,永辉超市,上海
601939,建设银行,上海
601949,中国出版,上海
601952,苏垦农发,上海
601956,东贝集团,上海
601958,金钼股份,上海
601963,重庆银行,上海
601965,中国汽研,上海
601966,玲珑轮胎,上海
601968,宝钢包装,上海
601969,海南矿业,上海
601975,招商南油,上海
601985,中国核电,上海
601988,中国银行,上海
601990,南京证券,上海
601991,大唐发电,上海
601992,金隅集团,上海
601995,中金公司,上海
601996,丰林集团,上海
601997,贵阳银行,上海
601998,中信银行,上海
601999,出版传媒,上海
603000,人民网,上海
603001,奥康国际,上海
603002,宏昌电子,上海
603004,鼎龙科技,上海
603005,晶方科技,上海
603006,联明股份,上海
603007,*ST花王,上海
603008,喜临门,上海
603009,北特科技,上海
603010,万盛股份,上海
603011,合锻智能,上海
603012,创力集团,上海
603013,亚普股份,上海
603014,威高血净,上海
603015,弘讯科技,上海
603016,新宏泰,上海
603017,中衡设计,上海
603018,华设集团,上海
603019,中科曙光,上海
603020,爱普股份,上海
603021,ST华鹏,上海
603022,新通联,上海
603023,威帝股份,上海
603025,大豪科技,上海
603026,石大胜华,上海
603027,千禾味业,上海
603028,赛福天,上海
603029,天鹅股份,上海
603030,全筑股份,上海
603031,安孚科技,上海
603032,德新科技,上海
603033,三维股份,上海
603035,常熟汽饰,上海
603036,如通股份,上海
603037,凯众股份,上海
603038,华立股份,上海
603039,泛微网络,上海
603040,新坐标,上海
603041,美思德,上海
603042,华脉科技,上海
603043,广州酒家,上海
603045,福达合金,上海
603048,浙江黎明,上海
603049,中策橡胶,上海
603050,科林电气,上海
603051,鹿山新材,上海
603052,可川科技,上海
603053,成都燃气,上海
603055,台华新材,上海
603056,德邦股份,上海
603057,紫燕食品,上海
603058,永吉股份,上海
603059,倍加洁,上海
603060,国检集团,上海
603061,金海通,上海
603062,麦加芯彩,上海
603063,禾望电气,上海
603065,宿迁联盛,上海
603066,音飞储存,上海
603067,振华股份,上海
603068,博通集成,上海
603069,海汽集团,上海
603070,万控智造,上海
603071,物产环能,上海
603072,天和磁材,上海
603073,彩蝶实业,上海
603075,热威股份,上海
603076,乐惠国际,上海
603077,和邦生物,上海
603078,江化微,上海
603079,圣达生物,上海
603080,新疆火炬,上海
603081,大丰实业,上海
603082,北自科技,上海
603083,剑桥科技,上海
603085,天成自控,上海
603086,先达股份,上海
603087,甘李药业,上海
603088,宁波精达,上海
603089,正裕工业,上海
603090,宏盛股份,上海
603091,众鑫股份,上海
603093,南华期货,上海
603095,越剑智能,上海
603096,新经典,上海
603097,江苏华辰,上海
603098,森特股份,上海
603099,长白山,上海
603100,川仪股份,上海
603101,汇嘉时代,上海
603102,百合股份,上海
603103,横店影视,上海
603105,芯能科技,上海
603106,恒银科技,上海
603107,上海汽配,上海
603108,润达医疗,上海
603109,神驰机电,上海
603110,东方材料,上海
603111,康尼机电,上海
603112,华翔股份,上海
603113,金能科技,上海
603115,海星股份,上海
603116,红蜻蜓,上海
603117,万林物流,上海
603118,共进股份,上海
603119,浙江荣泰,上海
603120,肯特催化,上海
603121,华培动力,上海
603122,合富中国,上海
603123,翠微股份,上海
603124,江南新材,上海
603125,常青科技,上海
603126,中材节能,上海
603127,昭衍新药,上海
603128,华贸物流,上海
603129,春风动力,上海
603130,云中马,上海
603131,上海沪工,上海
603132,金徽股份,上海
603135,中重科技,上海
603136,天目湖,上海
603137,恒尚节能,上海
603138,海量数据,上海
603139,康惠制药,上海
603150,万朗磁塑,上海
603151,邦基科技,上海
603153,上海建科,上海
603155,新亚强,上海
603156,养元饮品,上海
603158,腾龙股份,上海
603159,上海亚虹,上海
603160,汇顶科技,上海
603161,科华控股,上海
603162,海通发展,上海
603163,XD圣晖集,上海
603165,荣晟环保,上海
603166,福达股份,上海
603167,渤海轮渡,上海
603168,莎普爱思,上海
603169,兰石重装,上海
603170,宝立食品,上海
603171,税友股份,上海
603172,万丰股份,上海
603173,福斯达,上海
603176,汇通集团,上海
603177,德创环保,上海
603178,圣龙股份,上海
603179,新泉股份,上海
603180,金牌家居,上海
603181,皇马科技,上海
603182,嘉华股份,上海
603183,建研院,上海
603185,弘元绿能,上海
603186,华正新材,上海
603187,海容冷链,上海
603188,亚邦股份,上海
603189,网达软件,上海
603190,亚通精工,上海
603191,望变电气,上海
603192,汇得科技,上海
603193,润本股份,上海
603194,中力股份,上海
603195,公牛集团,上海
603196,日播时尚,上海
603197,保隆科技,上海
603198,迎驾贡酒,上海
603199,九华旅游,上海
603200,上海洗霸,上海
603201,常润股份,上海
603202,天有为,上海
603203,快克智能,上海
603205,健尔康,上海
603206,嘉环科技,上海
603207,小方制药,上海
603208,江山欧派,上海
603209,兴通股份,上海
603210,泰鸿万立,上海
603211,晋拓股份,上海
603212,赛伍技术,上海
603213,镇洋发展,上海
603214,爱婴室,上海
603215,比依股份,上海
603216,梦天家居,上海
603217,元利科技,上海
603218,日月股份,上海
603219,富佳股份,上海
603220,中贝通信,上海
603221,爱丽家居,上海
603222,济民健康,上海
603223,恒通股份,上海
603225,新凤鸣,上海
603226,菲林格尔,上海
603227,雪峰科技,上海
603228,景旺电子,上海
603229,奥翔药业,上海
603230,内蒙新华,上海
603231,索宝蛋白,上海
603232,格尔软件,上海
603233,大参林,上海
603235,天新药业,上海
603236,移远通信,上海
603237,五芳斋,上海
603238,诺邦股份,上海
603239,浙江仙通,上海
603255,鼎际得,上海
603256,宏和科技,上海
603257,中国瑞林,上海
603258,电魂网络,上海
603259,药明康德,上海
603260,合盛硅业,上海
603261,*ST立航,上海
603262,技源集团,上海
603266,天龙股份,上海
603267,鸿远电子,上海
603268,*ST松发,上海
603269,海鸥股份,上海
603270,金帝股份,上海
603271,永杰新材,上海
603272,联翔股份,上海
603273,天元智能,上海
603275,众辰科技,上海
603276,恒兴新材,上海
603277,银都股份,上海
603278,大业股份,上海
603279,景津装备,上海
603280,南方路机,上海
603281,江瀚新材,上海
603282,亚光股份,上海
603283,赛腾股份,上海
603285,键邦股份,上海
603286,日盈电子,上海
603288,海天味业,上海
603289,泰瑞机器,上海
603290,斯达半导,上海
603291,联合水务,上海
603296,华勤技术,上海
603297,永新光学,上海
603298,杭叉集团,上海
603299,苏盐井神,上海
603300,海南华铁,上海
603301,振德医疗,上海
603303,得邦照明,上海
603305,旭升集团,上海
603306,华懋科技,上海
603307,扬州金泉,上海
603308,应流股份,上海
603309,维力医疗,上海
603310,巍华新材,上海
603311,金海高科,上海
603312,西典新能,上海
603313,梦百合,上海
603315,福鞍股份,上海
603316,诚邦股份,上海
603317,天味食品,上海
603318,水发燃气,上海
603319,美湖股份,上海
603320,迪贝电气,上海
603321,梅轮电梯,上海
603322,超讯通信,上海
603323,苏农银行,上海
603324,盛剑科技,上海
603325,博隆技术,上海
603326,我乐家居,上海
603327,福蓉科技,上海
603328,依顿电子,上海
603329,上海雅仕,上海
603330,天洋新材,上海
603331,百达精工,上海
603332,苏州龙杰,上海
603333,尚纬股份,上海
603335,迪生力,上海
603336,宏辉果蔬,上海
603337,杰克股份,上海
603338,浙江鼎力,上海
603339,四方科技,上海
603341,龙旗科技,上海
603344,星德胜,上海
603345,安井食品,上海
603348,文灿股份,上海
603350,安乃达,上海
603351,威尔药业,上海
603353,和顺石油,上海
603355,莱克电气,上海
603356,华菱精工,上海
603357,设计总院,上海
603358,华达科技,上海
603359,东珠生态,上海
603360,百傲化学,上海
603363,傲农生物,上海
603365,水星家纺,上海
603366,日出东方,上海
603367,辰欣药业,上海
603368,柳药集团,上海
603369,今世缘,上海
603370,N华新,上海
603373,安邦护卫,上海
603375,盛景微,上海
603377,ST东时,上海
603378,亚士创能,上海
603379,三美股份,上海
603380,易德龙,上海
603381,永臻股份,上海
603382,海阳科技,上海
603383,顶点软件,上海
603385,惠达卫浴,上海
603386,骏亚科技,上海
603387,基蛋生物,上海
603388,*ST元成,上海
603389,*ST亚振,上海
603390,通达电气,上海
603391,力聚热能,上海
603392,万泰生物,上海
603393,新天然气,上海
603395,红四方,上海
603396,金辰股份,上海
603398,*ST沐邦,上海
603399,永杉锂业,上海
603400,华之杰,上海
603406,天富龙,上海
603408,建霖家居,上海
603409,汇通控股,上海
603416,信捷电气,上海
603421,鼎信通讯,上海
603429,集友股份,上海
603439,贵州三力,上海
603444,吉比特,上海
603456,九洲药业,上海
603458,勘设股份,上海
603466,风语筑,上海
603477,巨星农牧,上海
603486,科沃斯,上海
603488,展鹏科技,上海
603489,八方股份,上海
603496,恒为科技,上海
603499,翔港科技,上海
603500,祥和实业,上海
603501,豪威集团,上海
603505,金石资源,上海
603506,南都物业,上海
603507,振江股份,上海
603508,思维列控,上海
603511,爱慕股份,上海
603515,欧普照明,上海
603516,淳中科技,上海
603517,绝味食品,上海
603518,锦泓集团,上海
603519,立霸股份,上海
603520,司太立,上海
603527,众源新材,上海
603528,多伦科技,上海
603529,爱玛科技,上海
603530,神马电力,上海
603533,掌阅科技,上海
603535,嘉诚国际,上海
603536,惠发食品,上海
603538,美诺华,上海
603551,奥普科技,上海
603556,海兴电力,上海
603557,ST起步,上海
603558,健盛集团,上海
603559,ST通脉,上海
603565,中谷物流,上海
603566,普莱柯,上海
603567,珍宝岛,上海
603568,伟明环保,上海
603569,长久物流,上海
603577,汇金通,上海
603578,三星新材,上海
603579,荣泰健康,上海
603580,*ST艾艾,上海
603583,捷昌驱动,上海
603585,苏利股份,上海
603586,金麒麟,上海
603587,地素时尚,上海
603588,高能环境,上海
603589,口子窖,上海
603590,康辰药业,上海
603595,东尼电子,上海
603596,伯特利,上海
603598,引力传媒,上海
603599,广信股份,上海
603600,永艺股份,上海
603601,再升科技,上海
603602,纵横通信,上海
603605,珀莱雅,上海
603606,东方电缆,上海
603607,京华激光,上海
603608,天创时尚,上海
603609,禾丰股份,上海
603610,麒盛科技,上海
603611,诺力股份,上海
603612,索通发展,上海
603613,国联股份,上海
603615,茶花股份,上海
603616,韩建河山,上海
603617,君禾股份,上海
603618,杭电股份,上海
603619,中曼石油,上海
603626,科森科技,上海
603628,清源股份,上海
603629,利通电子,上海
603630,拉芳家化,上海
603633,徕木股份,上海
603636,南威软件,上海
603637,镇海股份,上海
603638,艾迪精密,上海
603639,海利尔,上海
603648,畅联股份,上海
603650,彤程新材,上海
603655,朗博科技,上海
603656,泰禾智能,上海
603657,春光科技,上海
603658,安图生物,上海
603659,璞泰来,上海
603660,苏州科达,上海
603661,恒林股份,上海
603662,柯力传感,上海
603663,三祥新材,上海
603665,康隆达,上海
603666,亿嘉和,上海
603667,五洲新春,上海
603668,天马科技,上海
603669,灵康药业,上海
603676,卫信康,上海
603677,奇精机械,上海
603678,火炬电子,上海
603679,华体科技,上海
603680,今创集团,上海
603681,永冠新材,上海
603682,锦和商管,上海
603683,晶华新材,上海
603685,晨丰科技,上海
603686,福龙马,上海
603687,大胜达,上海
603688,石英股份,上海
603689,皖天然气,上海
603690,至纯科技,上海
603693,江苏新能,上海
603696,安记食品,上海
603697,有友食品,上海
603698,航天工程,上海
603699,纽威股份,上海
603700,宁水集团,上海
603701,德宏股份,上海
603703,盛洋科技,上海
603706,东方环宇,上海
603707,健友股份,上海
603708,家家悦,上海
603709,中源家居,上海
603711,香飘飘,上海
603712,七一二,上海
603713,密尔克卫,上海
603716,塞力医疗,上海
603717,天域生物,上海
603718,海利生物,上海
603719,良品铺子,上海
603721,*ST天择,上海
603722,阿科力,上海
603725,天安新材,上海
603726,朗迪集团,上海
603727,博迈科,上海
603728,鸣志电器,上海
603729,龙韵股份,上海
603730,岱美股份,上海
603733,仙鹤股份,上海
603737,三棵树,上海
603738,泰晶科技,上海
603739,蔚蓝生物,上海
603755,日辰股份,上海
603757,大元泵业,上海
603758,秦安股份,上海
603759,海天股份,上海
603766,隆鑫通用,上海
603767,中马传动,上海
603768,常青股份,上海
603773,沃格光电,上海
603776,永安行,上海
603777,来伊份,上海
603778,国晟科技,上海
603779,威龙股份,上海
603786,科博达,上海
603787,新日股份,上海
603788,宁波高发,上海
603789,*ST星农,上海
603790,雅运股份,上海
603797,联泰环保,上海
603798,康普顿,上海
603799,华友钴业,上海
603800,洪田股份,上海
603801,志邦家居,上海
603803,瑞斯康达,上海
603806,福斯特,上海
603808,歌力思,上海
603809,豪能股份,上海
603810,丰山集团,上海
603811,诚意药业,上海
603813,*ST原尚,上海
603815,交建股份,上海
603816,顾家家居,上海
603817,海峡环保,上海
603818,曲美家居,上海
603819,神力股份,上海
603822,嘉澳环保,上海
603823,百合花,上海
603825,ST华扬,上海
603826,坤彩科技,上海
603828,ST柯利达,上海
603829,洛凯股份,上海
603833,欧派家居,上海
603836,海程邦达,上海
603838,*ST四通,上海
603839,安正时尚,上海
603843,*ST正平,上海
603848,好太太,上海
603855,华荣股份,上海
603856,东宏股份,上海
603858,步长制药,上海
603859,能科科技,上海
603860,中公高科,上海
603861,白云电器,上海
603863,松炀资源,上海
603866,桃李面包,上海
603867,新化股份,上海
603868,飞科电器,上海
603869,ST智知,上海
603871,嘉友国际,上海
603876,鼎胜新材,上海
603877,太平鸟,上海
603878,武进不锈,上海
603879,永悦科技,上海
603880,南卫股份,上海
603881,数据港,上海
603882,金域医学,上海
603883,老百姓,上海
603885,吉祥航空,上海
603886,元祖股份,上海
603887,城地香江,上海
603888,新华网,上海
603889,新澳股份,上海
603890,春秋电子,上海
603893,瑞芯微,上海
603895,天永智能,上海
603896,寿仙谷,上海
603897,长城科技,上海
603898,好莱客,上海
603899,晨光股份,上海
603900,莱绅通灵,上海
603901,永创智能,上海
603903,中持股份,上海
603906,龙蟠科技,上海
603908,牧高笛,上海
603909,建发合诚,上海
603912,佳力图,上海
603915,国茂股份,上海
603916,苏博特,上海
603917,合力科技,上海
603918,金桥信息,上海
603919,金徽酒,上海
603920,世运电路,上海
603922,金鸿顺,上海
603926,铁流股份,上海
603927,中科软,上海
603928,兴业股份,上海
603929,亚翔集成,上海
603931,格林达,上海
603933,睿能科技,上海
603936,博敏电子,上海
603937,丽岛新材,上海
603938,三孚股份,上海
603939,益丰药房,上海
603948,建业股份,上海
603949,雪龙集团,上海
603950,长源东谷,上海
603955,大千生态,上海
603956,威派格,上海
603958,哈森股份,上海
603959,百利科技,上海
603960,克来机电,上海
603966,法兰泰克,上海
603967,中创物流,上海
603968,醋化股份,上海
603969,银龙股份,上海
603970,中农立华,上海
603976,正川股份,上海
603977,国泰集团,上海
603978,深圳新星,上海
603979,金诚信,上海
603980,吉华集团,上海
603982,泉峰汽车,上海
603983,丸美生物,上海
603985,恒润股份,上海
603986,兆易创新,上海
603987,康德莱,上海
603988,中电电机,上海
603989,艾华集团,上海
603990,麦迪科技,上海
603991,至正股份,上海
603992,松霖科技,上海
603993,洛阳钼业,上海
603995,甬金股份,上海
603997,继峰股份,上海
603998,方盛制药,上海
